PRESIDENT 2012
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Virginia,20121106,N/A,ACCOMACK,County,"16,051","8,213","Romney, W. Mitt",Challenger,"7,655","Obama, Barack H.",Incumbent,Libertarian,83,"Johnson, Gary E.",Challenger,100,558,R,51.17,47.69,.52,.62,51.76,48.24,"The other vote was: Stein, Jill (Green) 41; Goode, Virgil H. Jr. (Write-in) 35; Scattered Write-In (Write-in) 24",,"The other vote was: Stein, Jill (Green) 41; Goode, Virgil H. Jr. (Write-in) 35; Scattered Write-In (Write-in) 24"
President,Virginia,20121106,N/A,ALBEMARLE,County,"53,907","23,297","Romney, W. Mitt",Challenger,"29,757","Obama, Barack H.",Incumbent,Libertarian,483,"Johnson, Gary E.",Challenger,370,"6,460",D,43.22,55.20,.90,.69,43.91,56.09,"The other vote was: Stein, Jill (Green) 135; Goode, Virgil H. Jr. (Write-in) 141; Scattered Write-In (Write-in) 94",,"The other vote was: Stein, Jill (Green) 135; Goode, Virgil H. Jr. (Write-in) 141; Scattered Write-In (Write-in) 94"
President,Virginia,20121106,N/A,ALLEGHANY,County,"7,173","3,595","Romney, W. Mitt",Challenger,"3,403","Obama, Barack H.",Incumbent,Libertarian,62,"Johnson, Gary E.",Challenger,113,192,R,50.12,47.44,.86,1.58,51.37,48.63,"The other vote was: Stein, Jill (Green) 24; Goode, Virgil H. Jr. (Write-in) 78; Scattered Write-In (Write-in) 11",,"The other vote was: Stein, Jill (Green) 24; Goode, Virgil H. Jr. (Write-in) 78; Scattered Write-In (Write-in) 11"
President,Virginia,20121106,N/A,AMELIA,County,"6,915","4,331","Romney, W. Mitt",Challenger,"2,490","Obama, Barack H.",Incumbent,Libertarian,43,"Johnson, Gary E.",Challenger,51,"1,841",R,62.63,36.01,.62,.74,63.50,36.50,"The other vote was: Stein, Jill (Green) 12; Goode, Virgil H. Jr. (Write-in) 28; Scattered Write-In (Write-in) 11",,"The other vote was: Stein, Jill (Green) 12; Goode, Virgil H. Jr. (Write-in) 28; Scattered Write-In (Write-in) 11"
President,Virginia,20121106,N/A,AMHERST,County,"14,970","8,876","Romney, W. Mitt",Challenger,"5,900","Obama, Barack H.",Incumbent,Libertarian,85,"Johnson, Gary E.",Challenger,109,"2,976",R,59.29,39.41,.57,.73,60.07,39.93,"The other vote was: Stein, Jill (Green) 18; Goode, Virgil H. Jr. (Write-in) 71; Scattered Write-In (Write-in) 20",,"The other vote was: Stein, Jill (Green) 18; Goode, Virgil H. Jr. (Write-in) 71; Scattered Write-In (Write-in) 20"
President,Virginia,20121106,N/A,APPOMATTOX,County,"7,935","5,340","Romney, W. Mitt",Challenger,"2,453","Obama, Barack H.",Incumbent,Libertarian,46,"Johnson, Gary E.",Challenger,96,"2,887",R,67.30,30.91,.58,1.21,68.52,31.48,"The other vote was: Stein, Jill (Green) 27; Goode, Virgil H. Jr. (Write-in) 58; Scattered Write-In (Write-in) 11",,"The other vote was: Stein, Jill (Green) 27; Goode, Virgil H. Jr. (Write-in) 58; Scattered Write-In (Write-in) 11"
President,Virginia,20121106,N/A,ARLINGTON,County,"117,608","34,474","Romney, W. Mitt",Challenger,"81,269","Obama, Barack H.",Incumbent,Libertarian,"1,178","Johnson, Gary E.",Challenger,687,"46,795",D,29.31,69.10,1.00,.58,29.78,70.22,"The other vote was: Stein, Jill (Green) 365; Goode, Virgil H. Jr. (Write-in) 126; Scattered Write-In (Write-in) 196",,"The other vote was: Stein, Jill (Green) 365; Goode, Virgil H. Jr. (Write-in) 126; Scattered Write-In (Write-in) 196"
President,Virginia,20121106,N/A,AUGUSTA,County,"33,672","23,624","Romney, W. Mitt",Challenger,"9,451","Obama, Barack H.",Incumbent,Libertarian,313,"Johnson, Gary E.",Challenger,284,"14,173",R,70.16,28.07,.93,.84,71.43,28.57,"The other vote was: Stein, Jill (Green) 76; Goode, Virgil H. Jr. (Write-in) 163; Scattered Write-In (Write-in) 45",,"The other vote was: Stein, Jill (Green) 76; Goode, Virgil H. Jr. (Write-in) 163; Scattered Write-In (Write-in) 45"
President,Virginia,20121106,N/A,BATH,County,"2,223","1,274","Romney, W. Mitt",Challenger,894,"Obama, Barack H.",Incumbent,Libertarian,14,"Johnson, Gary E.",Challenger,41,380,R,57.31,40.22,.63,1.84,58.76,41.24,"The other vote was: Stein, Jill (Green) 9; Goode, Virgil H. Jr. (Write-in) 27; Scattered Write-In (Write-in) 5",,"The other vote was: Stein, Jill (Green) 9; Goode, Virgil H. Jr. (Write-in) 27; Scattered Write-In (Write-in) 5"
President,Virginia,20121106,N/A,BEDFORD,County,"37,425","26,679","Romney, W. Mitt",Challenger,"10,209","Obama, Barack H.",Incumbent,Libertarian,222,"Johnson, Gary E.",Challenger,315,"16,470",R,71.29,27.28,.59,.84,72.32,27.68,"The other vote was: Stein, Jill (Green) 53; Goode, Virgil H. Jr. (Write-in) 212; Scattered Write-In (Write-in) 50",,"The other vote was: Stein, Jill (Green) 53; Goode, Virgil H. Jr. (Write-in) 212; Scattered Write-In (Write-in) 50"
President,Virginia,20121106,N/A,BLAND,County,"2,948","2,144","Romney, W. Mitt",Challenger,735,"Obama, Barack H.",Incumbent,Libertarian,19,"Johnson, Gary E.",Challenger,50,"1,409",R,72.73,24.93,.64,1.70,74.47,25.53,"The other vote was: Stein, Jill (Green) 11; Goode, Virgil H. Jr. (Write-in) 28; Scattered Write-In (Write-in) 11",,"The other vote was: Stein, Jill (Green) 11; Goode, Virgil H. Jr. (Write-in) 28; Scattered Write-In (Write-in) 11"
President,Virginia,20121106,N/A,BOTETOURT,County,"18,241","12,479","Romney, W. Mitt",Challenger,"5,452","Obama, Barack H.",Incumbent,Libertarian,98,"Johnson, Gary E.",Challenger,212,"7,027",R,68.41,29.89,.54,1.16,69.59,30.41,"The other vote was: Stein, Jill (Green) 26; Goode, Virgil H. Jr. (Write-in) 164; Scattered Write-In (Write-in) 22",,"The other vote was: Stein, Jill (Green) 26; Goode, Virgil H. Jr. (Write-in) 164; Scattered Write-In (Write-in) 22"
President,Virginia,20121106,N/A,BRUNSWICK,County,"8,037","2,968","Romney, W. Mitt",Challenger,"4,994","Obama, Barack H.",Incumbent,Libertarian,23,"Johnson, Gary E.",Challenger,52,"2,026",D,36.93,62.14,.29,.65,37.28,62.72,"The other vote was: Stein, Jill (Green) 12; Goode, Virgil H. Jr. (Write-in) 36; Scattered Write-In (Write-in) 4",,"The other vote was: Stein, Jill (Green) 12; Goode, Virgil H. Jr. (Write-in) 36; Scattered Write-In (Write-in) 4"
President,Virginia,20121106,N/A,BUCHANAN,County,"9,646","6,436","Romney, W. Mitt",Challenger,"3,094","Obama, Barack H.",Incumbent,Libertarian,44,"Johnson, Gary E.",Challenger,72,"3,342",R,66.72,32.08,.46,.75,67.53,32.47,"The other vote was: Stein, Jill (Green) 10; Goode, Virgil H. Jr. (Write-in) 52; Scattered Write-In (Write-in) 10",,"The other vote was: Stein, Jill (Green) 10; Goode, Virgil H. Jr. (Write-in) 52; Scattered Write-In (Write-in) 10"
